OrderDate,Region,Rep,Item,Units,Unit,Cost,Total
05/21/2021,Central,Gill,Desk,67,125,8375
09/11/2020,Central,Sorvino,Binder,241,4.99,1202.5900000000001
09/1/2020,West,Sorvino,Desk,233,125,29125
11/30/2020,West,Howard,Pencil,186,0.99,184.14
10/23/2021,East,Parent,Pencil,284,0.99,281.16
05/9/2020,West,Sorvino,Pencil,48,0.99,47.519999999999996
07/9/2021,Central,Sorvino,Pen,128,1.99,254.72
07/1/2021,Central,Sorvino,Desk,13,125,1625
02/3/2020,West,Morgan,Binder,168,4.99,838.32
03/19/2020,Central,Sorvino,Pen,43,1.99,85.57
02/26/2021,East,Smith,Pen Set,123,12.49,1536.27
05/23/2020,Central,Morgan,Pen Set,33,12.49,412.17
11/8/2021,West,Kivell,Pencil,61,0.99,60.39
01/14/2020,West,Gill,Pencil,87,0.99,86.13
10/23/2020,West,Smith,Pencil,16,0.99,15.84
08/9/2020,Central,Jardine,Desk,242,125,30250
07/30/2020,West,Howard,Desk,46,125,5750
12/25/2021,East,Andrews,Desk,264,125,33000
10/15/2020,East,Parent,Pen Set,211,12.49,2635.39
04/5/2020,East,Parent,Pen,233,1.99,463.67
03/15/2020,Central,Kivell,Pencil,179,0.99,177.21
04/13/2021,East,Morgan,Desk,84,125,10500
04/16/2020,East,Gill,Binder,132,4.99,658.6800000000001
08/1/2020,West,Jardine,Pen Set,13,12.49,162.37
01/10/2020,Central,Sorvino,Pencil,251,0.99,248.49
10/22/2021,Central,Parent,Pen Set,215,12.49,2685.35
02/10/2021,East,Kivell,Pencil,272,0.99,269.28
02/7/2020,East,Andrews,Binder,273,4.99,1362.27
01/11/2020,Central,Smith,Desk,230,125,28750
03/5/2021,Central,Howard,Binder,232,4.99,1157.68
02/14/2020,West,Smith,Pencil,77,0.99,76.23
05/15/2021,East,Parent,Pen,238,1.99,473.62
08/2/2021,West,Parent,Desk,162,125,20250
09/16/2021,East,Andrews,Pen,197,1.99,392.03
07/13/2021,West,Gill,Pen,30,1.99,59.7
08/31/2020,East,Jardine,Pen,238,1.99,473.62
12/2/2020,West,Kivell,Pen Set,142,12.49,1773.58
05/24/2021,West,Morgan,Pen,127,1.99,252.73
05/1/2020,West,Parent,Pencil,113,0.99,111.87
03/5/2021,West,Parent,Pen Set,153,12.49,1910.97
01/15/2020,West,Gill,Desk,202,125,25250
11/18/2021,West,Thompson,Pen,29,1.99,57.71
07/2/2021,East,Jardine,Desk,300,125,37500
09/29/2021,East,Smith,Pen,247,1.99,491.53
06/3/2021,Central,Gill,Pencil,24,0.99,23.759999999999998
06/23/2021,West,Andrews,Pencil,58,0.99,57.42
12/3/2021,East,Morgan,Binder,243,4.99,1212.5700000000002
09/12/2020,East,Parent,Pen Set,76,12.49,949.24
07/15/2020,Central,Jardine,Binder,136,4.99,678.64
06/26/2020,East,Gill,Pen Set,98,12.49,1224.02
04/3/2020,West,Jardine,Desk,75,125,9375
06/2/2021,Central,Andrews,Desk,289,125,36125
02/21/2021,East,Kivell,Pen Set,217,12.49,2710.33
10/3/2020,West,Gill,Pen Set,293,12.49,3659.57
12/22/2021,Central,Morgan,Pen Set,161,12.49,2010.89
09/5/2020,West,Jardine,Binder,72,4.99,359.28000000000003
09/12/2021,Central,Sorvino,Desk,149,125,18625
09/22/2021,West,Parent,Pen Set,285,12.49,3559.65
02/3/2021,East,Thompson,Binder,71,4.99,354.29
10/23/2020,West,Thompson,Pen Set,232,12.49,2897.68
08/15/2021,West,Sorvino,Binder,109,4.99,543.91
05/19/2020,East,Kivell,Pencil,233,0.99,230.67
02/15/2020,East,Andrews,Desk,259,125,32375
08/19/2020,Central,Andrews,Desk,84,125,10500
09/18/2020,West,Parent,Desk,32,125,4000
11/24/2021,West,Jones,Pen,245,1.99,487.55
12/11/2020,Central,Kivell,Pen,104,1.99,206.96
11/15/2021,East,Andrews,Pen Set,74,12.49,924.26
10/31/2020,Central,Jones,Binder,57,4.99,284.43
10/5/2020,West,Gill,Pen Set,75,12.49,936.75
03/25/2020,West,Jardine,Pencil,234,0.99,231.66
02/8/2020,Central,Parent,Desk,23,125,2875
02/5/2021,West,Morgan,Pencil,220,0.99,217.8
01/2/2021,East,Andrews,Binder,86,4.99,429.14000000000004
07/30/2021,Central,Kivell,Binder,77,4.99,384.23
05/11/2020,Central,Sorvino,Pencil,260,0.99,257.4
02/17/2021,Central,Jones,Pen,2,1.99,3.98
05/6/2021,Central,Gill,Pencil,103,0.99,101.97
01/28/2021,Central,Smith,Desk,19,125,2375
01/1/2020,East,Smith,Pencil,273,0.99,270.27
09/22/2020,Central,Jones,Desk,268,125,33500
07/21/2021,West,Howard,Desk,186,125,23250
11/23/2020,West,Jardine,Pen,142,1.99,282.58
03/28/2020,West,Kivell,Desk,247,125,30875
04/2/2021,East,Andrews,Pencil,72,0.99,71.28
10/28/2021,Central,Howard,Binder,132,4.99,658.6800000000001
07/16/2021,Central,Kivell,Desk,176,125,22000
03/25/2020,Central,Howard,Pen,163,1.99,324.37
12/10/2020,East,Morgan,Pencil,40,0.99,39.6
07/12/2020,East,Andrews,Desk,73,125,9125
10/20/2020,West,Morgan,Pen,145,1.99,288.55
06/2/2020,Central,Kivell,Pencil,26,0.99,25.74
12/9/2020,West,Gill,Pencil,38,0.99,37.62
12/30/2021,West,Morgan,Pencil,227,0.99,224.73
10/23/2021,East,Jardine,Desk,191,125,23875
08/9/2020,West,Gill,Desk,87,125,10875
02/21/2021,Central,Smith,Pencil,137,0.99,135.63
06/14/2020,West,Howard,Pencil,56,0.99,55.44
01/3/2021,Central,Howard,Pencil,56,0.99,55.44
03/28/2021,West,Andrews,Desk,253,125,31625
10/12/2021,Central,Sorvino,Binder,262,4.99,1307.38
04/11/2020,West,Gill,Binder,209,4.99,1042.91
12/6/2020,East,Morgan,Desk,216,125,27000
09/22/2020,Central,Kivell,Pen Set,83,12.49,1036.67
04/13/2021,Central,Jardine,Binder,213,4.99,1062.8700000000001
03/8/2021,Central,Jardine,Pen Set,202,12.49,2522.98
02/11/2021,East,Jones,Pen,125,1.99,248.75
03/23/2020,West,Thompson,Desk,282,125,35250
11/11/2020,East,Howard,Binder,270,4.99,1347.3
10/8/2021,Central,Howard,Pen,217,1.99,431.83
07/18/2021,East,Thompson,Pencil,101,0.99,99.99
11/3/2021,East,Parent,Desk,114,125,14250
06/20/2021,Central,Jones,Binder,156,4.99,778.44
09/12/2020,Central,Parent,Binder,34,4.99,169.66
08/9/2020,Central,Jones,Pen,237,1.99,471.63
12/26/2020,East,Kivell,Pen,13,1.99,25.87
07/1/2021,East,Jones,Pen,185,1.99,368.15
09/6/2020,East,Jones,Binder,229,4.99,1142.71
05/12/2021,Central,Howard,Desk,143,125,17875
10/10/2020,West,Jardine,Pencil,197,0.99,195.03
01/19/2020,West,Parent,Pencil,218,0.99,215.82
02/10/2020,West,Jones,Pen Set,48,12.49,599.52
11/19/2020,East,Thompson,Pencil,38,0.99,37.62
12/31/2021,East,Howard,Pen Set,97,12.49,1211.53
07/18/2020,Central,Morgan,Binder,61,4.99,304.39
09/26/2020,Central,Jones,Pencil,276,0.99,273.24
12/14/2020,West,Gill,Pencil,296,0.99,293.04
01/27/2020,West,Morgan,Pen,119,1.99,236.81
05/10/2021,Central,Sorvino,Pencil,287,0.99,284.13
08/21/2020,East,Jones,Desk,127,125,15875
01/7/2020,West,Sorvino,Desk,152,125,19000
09/12/2021,Central,Andrews,Binder,137,4.99,683.63
09/24/2020,East,Morgan,Desk,104,125,13000
08/27/2021,Central,Andrews,Pencil,57,0.99,56.43
01/10/2020,East,Kivell,Pen,103,1.99,204.97
04/23/2021,West,Parent,Desk,104,125,13000
07/30/2021,Central,Thompson,Pencil,38,0.99,37.62
01/11/2021,East,Morgan,Pen Set,130,12.49,1623.7
11/28/2020,Central,Gill,Pencil,265,0.99,262.35
08/5/2020,West,Andrews,Pencil,119,0.99,117.81
05/3/2020,West,Sorvino,Pen Set,107,12.49,1336.43
03/25/2020,West,Jardine,Pen,178,1.99,354.21999999999997
04/15/2020,East,Parent,Desk,12,125,1500
08/3/2021,West,Kivell,Pen Set,230,12.49,2872.7000000000003
09/9/2021,Central,Jardine,Binder,83,4.99,414.17
04/15/2020,West,Morgan,Pen,232,1.99,461.68
02/16/2021,East,Sorvino,Desk,285,125,35625
03/7/2021,West,Kivell,Pen Set,263,12.49,3284.87
05/10/2020,East,Andrews,Binder,228,4.99,1137.72
02/14/2020,East,Morgan,Desk,236,125,29500
06/10/2020,West,Andrews,Binder,171,4.99,853.2900000000001
08/27/2021,East,Jones,Pen Set,152,12.49,1898.48
05/30/2021,West,Howard,Pen Set,246,12.49,3072.54
11/22/2021,Central,Thompson,Pen Set,102,12.49,1273.98
11/21/2020,Central,Jardine,Pen Set,192,12.49,2398.08
07/25/2021,East,Jones,Desk,71,125,8875
04/15/2020,East,Andrews,Pen,174,1.99,346.26
04/28/2020,West,Jones,Pen,135,1.99,268.65
05/11/2021,West,Kivell,Binder,215,4.99,1072.8500000000001
06/18/2021,East,Kivell,Pen Set,284,12.49,3547.16
01/10/2021,Central,Andrews,Desk,212,125,26500
01/30/2020,Central,Sorvino,Pen Set,138,12.49,1723.6200000000001
04/4/2021,Central,Thompson,Binder,40,4.99,199.60000000000002
09/15/2021,Central,Andrews,Desk,253,125,31625
11/4/2020,Central,Jones,Binder,265,4.99,1322.3500000000001
04/23/2021,West,Morgan,Pen Set,1,12.49,12.49
08/24/2021,East,Parent,Pen Set,159,12.49,1985.91
07/31/2021,Central,Jones,Pencil,77,0.99,76.23
11/16/2021,East,Morgan,Pen Set,285,12.49,3559.65
08/16/2020,East,Jardine,Binder,19,4.99,94.81
05/13/2021,West,Morgan,Pen Set,226,12.49,2822.7400000000002
08/12/2020,Central,Andrews,Pen Set,132,12.49,1648.68
03/17/2021,West,Morgan,Pencil,100,0.99,99.0
11/10/2021,West,Parent,Desk,72,125,9000
07/7/2021,West,Jones,Desk,23,125,2875
03/16/2020,East,Andrews,Pen Set,287,12.49,3584.63
09/1/2021,East,Kivell,Pencil,16,0.99,15.84
11/18/2021,Central,Jardine,Pen Set,144,12.49,1798.56
02/17/2020,East,Jardine,Pen Set,240,12.49,2997.6
12/22/2020,West,Howard,Binder,126,4.99,628.74
05/28/2021,West,Jardine,Desk,259,125,32375
01/22/2021,West,Sorvino,Pencil,169,0.99,167.31
04/8/2021,Central,Thompson,Desk,267,125,33375
09/20/2020,West,Thompson,Desk,143,125,17875
01/9/2021,West,Sorvino,Binder,257,4.99,1282.43
05/18/2021,West,Andrews,Pen Set,65,12.49,811.85
01/6/2021,East,Jones,Pen Set,169,12.49,2110.81
05/18/2020,Central,Parent,Pen Set,25,12.49,312.25
10/11/2021,East,Thompson,Pencil,292,0.99,289.08
11/9/2021,West,Sorvino,Pen Set,292,12.49,3647.08
09/18/2020,Central,Sorvino,Desk,126,125,15750
04/4/2020,East,Andrews,Pen,203,1.99,403.96999999999997
06/18/2021,West,Gill,Binder,251,4.99,1252.49
01/17/2021,West,Howard,Binder,200,4.99,998.0
05/12/2021,West,Jones,Pencil,113,0.99,111.87
04/1/2020,East,Morgan,Binder,244,4.99,1217.56
01/19/2020,East,Kivell,Pencil,126,0.99,124.74
02/26/2020,East,Jones,Pencil,109,0.99,107.91
12/10/2020,Central,Sorvino,Desk,84,125,10500
03/11/2020,West,Sorvino,Desk,15,125,1875
01/26/2020,East,Jardine,Pen,7,1.99,13.93
05/22/2021,Central,Andrews,Pencil,204,0.99,201.96
04/23/2020,West,Smith,Binder,123,4.99,613.77
01/15/2020,Central,Jones,Desk,261,125,32625
03/4/2020,Central,Sorvino,Pencil,207,0.99,204.93
09/25/2021,Central,Morgan,Desk,108,125,13500
05/24/2020,Central,Jones,Pen Set,76,12.49,949.24
03/14/2021,Central,Sorvino,Desk,262,125,32750
11/17/2021,Central,Andrews,Pen Set,206,12.49,2572.94
11/26/2021,East,Jones,Pen,50,1.99,99.5
12/15/2020,Central,Gill,Binder,157,4.99,783.4300000000001
02/24/2021,West,Morgan,Binder,292,4.99,1457.0800000000002
04/14/2020,Central,Sorvino,Binder,58,4.99,289.42
01/4/2021,West,Gill,Binder,268,4.99,1337.3200000000002
12/15/2020,Central,Sorvino,Pen Set,126,12.49,1573.74
09/1/2021,West,Sorvino,Pen Set,153,12.49,1910.97
05/26/2020,East,Smith,Binder,159,4.99,793.4100000000001
05/25/2021,Central,Thompson,Pencil,255,0.99,252.45
10/10/2020,Central,Kivell,Pen Set,250,12.49,3122.5
10/28/2021,West,Howard,Desk,160,125,20000
08/31/2021,West,Morgan,Binder,8,4.99,39.92
06/5/2020,East,Jones,Binder,285,4.99,1422.15
08/17/2020,West,Thompson,Binder,36,4.99,179.64000000000001
11/29/2021,West,Gill,Pen,8,1.99,15.92
01/6/2021,Central,Morgan,Desk,89,125,11125
07/18/2020,West,Thompson,Pen Set,81,12.49,1011.69
07/8/2021,East,Thompson,Pencil,103,0.99,101.97
08/31/2021,East,Jones,Desk,231,125,28875
01/24/2021,Central,Morgan,Binder,261,4.99,1302.39
11/17/2021,East,Sorvino,Pencil,52,0.99,51.48
10/28/2020,East,Smith,Binder,152,4.99,758.48
11/19/2021,West,Andrews,Pen Set,115,12.49,1436.3500000000001
05/6/2021,East,Morgan,Pen Set,59,12.49,736.91
06/22/2021,Central,Jardine,Pencil,112,0.99,110.88
02/4/2020,Central,Thompson,Pencil,141,0.99,139.59
08/11/2021,East,Thompson,Pen,257,1.99,511.43
05/28/2021,East,Kivell,Pen,257,1.99,511.43
08/21/2020,East,Parent,Pen,78,1.99,155.22
06/24/2021,East,Kivell,Pencil,199,0.99,197.01
04/25/2021,West,Jones,Pen Set,239,12.49,2985.11
07/27/2021,East,Jones,Pen Set,143,12.49,1786.07
08/28/2020,West,Smith,Pen Set,253,12.49,3159.9700000000003
11/16/2021,Central,Gill,Pen,135,1.99,268.65
01/29/2020,East,Thompson,Desk,297,125,37125
05/21/2020,Central,Morgan,Pencil,59,0.99,58.41
03/16/2021,West,Jardine,Pen Set,273,12.49,3409.77
05/11/2020,East,Sorvino,Pen,177,1.99,352.23
03/9/2020,West,Kivell,Pen,126,1.99,250.74
03/6/2020,East,Gill,Binder,53,4.99,264.47
12/9/2021,East,Thompson,Pen Set,226,12.49,2822.7400000000002
10/5/2021,Central,Jones,Binder,279,4.99,1392.21
01/12/2020,Central,Kivell,Pen,146,1.99,290.54
02/27/2020,West,Kivell,Pen,120,1.99,238.8
07/22/2020,Central,Gill,Pencil,221,0.99,218.79
12/14/2020,East,Morgan,Pen Set,118,12.49,1473.82
11/1/2021,Central,Andrews,Binder,144,4.99,718.5600000000001
04/4/2021,West,Jones,Pen Set,221,12.49,2760.29
06/9/2021,West,Sorvino,Pen Set,48,12.49,599.52
01/22/2021,East,Howard,Pen,152,1.99,302.48
01/8/2020,West,Andrews,Pen,36,1.99,71.64
06/4/2020,West,Jardine,Pen Set,198,12.49,2473.02
10/5/2021,Central,Andrews,Pencil,61,0.99,60.39
01/24/2021,Central,Gill,Pen Set,284,12.49,3547.16
09/2/2020,Central,Parent,Desk,289,125,36125
07/7/2020,West,Kivell,Binder,271,4.99,1352.29
12/1/2021,West,Gill,Desk,41,125,5125
04/16/2020,West,Parent,Binder,119,4.99,593.8100000000001
03/23/2021,Central,Andrews,Pen,203,1.99,403.96999999999997
03/28/2020,East,Andrews,Pencil,240,0.99,237.6
06/16/2020,East,Parent,Pen,270,1.99,537.3
11/24/2021,East,Jones,Pen,139,1.99,276.61
07/12/2021,East,Thompson,Pen,138,1.99,274.62
05/24/2021,Central,Jones,Binder,129,4.99,643.71
10/15/2021,East,Jones,Pen Set,143,12.49,1786.07
11/1/2021,West,Parent,Desk,258,125,32250
07/29/2020,West,Parent,Pencil,119,0.99,117.81
10/4/2021,Central,Morgan,Pen,228,1.99,453.71999999999997
09/6/2020,West,Jardine,Desk,262,125,32750
10/24/2020,Central,Smith,Pen Set,210,12.49,2622.9
04/2/2020,East,Smith,Pen,231,1.99,459.69
04/19/2021,West,Sorvino,Pen,184,1.99,366.16
05/5/2020,West,Kivell,Pen Set,200,12.49,2498.0
10/14/2021,East,Howard,Desk,19,125,2375
02/17/2020,East,Gill,Pencil,217,0.99,214.82999999999998
03/7/2021,West,Morgan,Binder,281,4.99,1402.19
05/19/2020,West,Gill,Desk,111,125,13875
11/21/2021,West,Thompson,Pencil,138,0.99,136.62
02/3/2020,East,Jardine,Pen,105,1.99,208.95
03/17/2020,Central,Jones,Pen Set,173,12.49,2160.77
12/17/2020,East,Smith,Pen Set,42,12.49,524.58
02/13/2021,Central,Jardine,Pen,7,1.99,13.93
08/5/2021,East,Andrews,Pencil,1,0.99,0.99
06/11/2020,Central,Parent,Desk,161,125,20125
02/5/2021,West,Smith,Desk,98,125,12250
12/5/2020,East,Parent,Desk,51,125,6375
03/12/2021,West,Jardine,Pencil,229,0.99,226.71
09/2/2021,West,Parent,Desk,281,125,35125
01/24/2021,Central,Morgan,Pencil,9,0.99,8.91
02/10/2021,East,Parent,Pen Set,102,12.49,1273.98
05/18/2021,East,Thompson,Pen,79,1.99,157.21
06/20/2021,West,Smith,Desk,221,125,27625
06/21/2021,East,Thompson,Pencil,39,0.99,38.61
10/16/2020,Central,Sorvino,Pen Set,61,12.49,761.89
04/27/2020,Central,Gill,Binder,50,4.99,249.5
05/28/2020,East,Morgan,Pen,180,1.99,358.2
01/20/2020,East,Thompson,Pencil,219,0.99,216.81
03/9/2020,West,Howard,Pen Set,115,12.49,1436.3500000000001
03/16/2021,West,Jardine,Desk,9,125,1125
06/27/2020,Central,Jardine,Pen Set,114,12.49,1423.8600000000001
11/20/2021,East,Kivell,Pen,98,1.99,195.02
08/15/2020,Central,Andrews,Pen,195,1.99,388.05
07/24/2020,East,Howard,Binder,106,4.99,528.94
06/30/2020,West,Smith,Pen Set,190,12.49,2373.1
03/8/2020,West,Gill,Desk,251,125,31375
04/23/2021,Central,Howard,Desk,140,125,17500
09/13/2020,East,Jones,Pen,230,1.99,457.7
02/3/2020,Central,Kivell,Binder,126,4.99,628.74
12/3/2020,East,Gill,Binder,278,4.99,1387.22
01/28/2020,East,Sorvino,Pencil,164,0.99,162.35999999999999
06/17/2021,West,Andrews,Binder,97,4.99,484.03000000000003
02/14/2020,Central,Thompson,Desk,48,125,6000
01/20/2021,Central,Parent,Pen Set,92,12.49,1149.08
04/23/2021,West,Andrews,Pen,172,1.99,342.28
03/1/2020,East,Parent,Desk,134,125,16750
04/26/2020,West,Morgan,Desk,4,125,500
10/30/2020,West,Sorvino,Binder,295,4.99,1472.05
07/21/2020,East,Morgan,Pen,250,1.99,497.5
11/16/2021,East,Morgan,Desk,124,125,15500
09/5/2021,West,Gill,Binder,91,4.99,454.09000000000003
02/2/2020,Central,Morgan,Desk,106,125,13250
07/8/2020,Central,Parent,Binder,60,4.99,299.40000000000003
01/30/2020,Central,Gill,Pencil,228,0.99,225.72
01/3/2020,Central,Howard,Pen,267,1.99,531.33
07/9/2021,West,Gill,Pencil,77,0.99,76.23
01/14/2020,West,Gill,Binder,253,4.99,1262.47
11/21/2020,West,Howard,Desk,297,125,37125
12/25/2020,West,Thompson,Pencil,161,0.99,159.39
01/15/2021,West,Jones,Pencil,24,0.99,23.759999999999998
02/2/2020,West,Kivell,Pen Set,91,12.49,1136.59
02/21/2021,West,Jones,Pen,89,1.99,177.10999999999999
08/6/2021,West,Morgan,Pen,85,1.99,169.15
09/26/2021,Central,Sorvino,Binder,200,4.99,998.0
11/30/2021,Central,Andrews,Binder,15,4.99,74.85000000000001
12/10/2021,East,Morgan,Pen,61,1.99,121.39
12/9/2021,East,Parent,Pencil,164,0.99,162.35999999999999
11/22/2021,East,Kivell,Pen,205,1.99,407.95
08/24/2020,Central,Jones,Binder,112,4.99,558.88
09/12/2020,East,Thompson,Pen Set,139,12.49,1736.1100000000001
07/16/2021,East,Jones,Binder,249,4.99,1242.51
06/27/2021,West,Andrews,Pencil,217,0.99,214.82999999999998
05/8/2021,West,Parent,Pen,285,1.99,567.15
05/30/2020,West,Jardine,Pen,87,1.99,173.13
02/15/2020,East,Jones,Binder,43,4.99,214.57000000000002
05/14/2021,West,Smith,Binder,128,4.99,638.72
05/15/2020,Central,Thompson,Pen Set,257,12.49,3209.93
07/30/2021,Central,Jardine,Binder,273,4.99,1362.27
01/28/2021,West,Sorvino,Binder,265,4.99,1322.3500000000001
05/31/2021,East,Morgan,Desk,296,125,37000
06/28/2021,West,Andrews,Binder,51,4.99,254.49
05/12/2020,East,Sorvino,Binder,213,4.99,1062.8700000000001
05/14/2020,Central,Morgan,Pen Set,106,12.49,1323.94
03/18/2021,Central,Gill,Pen,128,1.99,254.72
09/22/2021,Central,Thompson,Pen,267,1.99,531.33
07/8/2020,East,Howard,Pen,153,1.99,304.46999999999997
06/29/2020,Central,Smith,Desk,30,125,3750
03/28/2021,East,Sorvino,Pencil,78,0.99,77.22
04/17/2020,East,Jardine,Pen,21,1.99,41.79
09/10/2020,West,Andrews,Binder,192,4.99,958.08
09/19/2020,West,Sorvino,Pen Set,78,12.49,974.22
11/28/2021,West,Jardine,Desk,128,125,16000
06/24/2021,West,Parent,Binder,240,4.99,1197.6000000000001
12/10/2020,Central,Sorvino,Pen Set,7,12.49,87.43
09/5/2020,West,Parent,Pen,192,1.99,382.08
05/16/2021,West,Parent,Pen,83,1.99,165.17
10/17/2020,West,Morgan,Pen Set,173,12.49,2160.77
04/29/2020,East,Jardine,Pencil,111,0.99,109.89
02/16/2021,East,Sorvino,Pencil,277,0.99,274.23
05/30/2021,West,Parent,Binder,56,4.99,279.44
01/18/2020,East,Smith,Pencil,89,0.99,88.11
12/29/2021,East,Jones,Pencil,17,0.99,16.83
03/3/2020,East,Morgan,Pen Set,111,12.49,1386.39
02/16/2020,West,Jones,Pen Set,201,12.49,2510.4900000000002
07/27/2021,West,Jones,Pen Set,160,12.49,1998.4
01/11/2021,East,Kivell,Pencil,153,0.99,151.47
12/24/2021,Central,Jones,Pen Set,65,12.49,811.85
08/11/2020,Central,Smith,Pencil,115,0.99,113.85
03/19/2021,Central,Andrews,Desk,174,125,21750
07/15/2020,Central,Parent,Pencil,83,0.99,82.17
03/22/2020,West,Kivell,Binder,115,4.99,573.85
05/2/2020,East,Jardine,Pencil,128,0.99,126.72
03/3/2020,Central,Parent,Binder,202,4.99,1007.98
06/17/2020,Central,Sorvino,Binder,43,4.99,214.57000000000002
08/3/2020,West,Thompson,Pencil,287,0.99,284.13
09/26/2021,West,Sorvino,Pencil,216,0.99,213.84
04/2/2021,Central,Jardine,Binder,164,4.99,818.36
10/31/2020,West,Jardine,Pen Set,135,12.49,1686.15
09/28/2021,Central,Kivell,Binder,114,4.99,568.86
06/4/2021,West,Smith,Pen Set,296,12.49,3697.04
03/10/2021,Central,Jardine,Binder,83,4.99,414.17
09/5/2020,Central,Andrews,Pencil,264,0.99,261.36
07/3/2020,West,Sorvino,Pencil,94,0.99,93.06
11/29/2020,East,Andrews,Pen Set,134,12.49,1673.66
11/10/2021,West,Smith,Pencil,119,0.99,117.81
11/8/2020,East,Parent,Binder,194,4.99,968.0600000000001
02/3/2021,East,Howard,Desk,300,125,37500
06/24/2020,East,Kivell,Pen,154,1.99,306.46
05/13/2020,West,Thompson,Pencil,72,0.99,71.28
08/19/2021,West,Morgan,Desk,56,125,7000
06/28/2020,Central,Jones,Binder,158,4.99,788.4200000000001
03/18/2021,Central,Sorvino,Pen,271,1.99,539.29
01/20/2020,Central,Smith,Pencil,157,0.99,155.43
08/10/2020,West,Gill,Desk,214,125,26750
11/13/2021,West,Jones,Pen,236,1.99,469.64
09/3/2020,West,Kivell,Desk,292,125,36500
11/12/2021,Central,Parent,Desk,164,125,20500
06/18/2021,Central,Sorvino,Binder,174,4.99,868.26
05/7/2021,West,Jones,Pen Set,131,12.49,1636.19
01/16/2020,Central,Parent,Binder,140,4.99,698.6
12/19/2020,East,Sorvino,Pencil,290,0.99,287.1
02/10/2021,Central,Sorvino,Pen Set,5,12.49,62.45
03/1/2021,Central,Howard,Pencil,85,0.99,84.15
06/20/2020,West,Sorvino,Pencil,178,0.99,176.22
03/20/2020,Central,Parent,Binder,73,4.99,364.27000000000004
08/31/2020,Central,Parent,Pencil,157,0.99,155.43
04/21/2021,West,Kivell,Pen Set,230,12.49,2872.7000000000003
04/20/2020,East,Gill,Pen Set,49,12.49,612.01
10/28/2020,West,Jones,Pencil,157,0.99,155.43
05/25/2020,West,Jones,Desk,114,125,14250
04/21/2021,Central,Jones,Pen,268,1.99,533.32
10/20/2020,West,Morgan,Desk,232,125,29000
06/25/2021,West,Thompson,Pen Set,220,12.49,2747.8
06/28/2020,East,Morgan,Pen Set,111,12.49,1386.39
10/9/2021,Central,Parent,Pen,98,1.99,195.02
05/18/2020,East,Parent,Desk,196,125,24500
02/9/2020,West,Gill,Binder,228,4.99,1137.72
05/2/2020,East,Kivell,Pen,212,1.99,421.88
02/18/2021,Central,Howard,Pencil,42,0.99,41.58
10/28/2021,East,Jardine,Pen Set,124,12.49,1548.76
12/27/2020,East,Kivell,Pencil,48,0.99,47.519999999999996
04/4/2021,Central,Jones,Desk,171,125,21375
09/1/2021,Central,Andrews,Desk,282,125,35250
10/17/2021,East,Jones,Pen Set,113,12.49,1411.3700000000001
09/15/2020,Central,Kivell,Binder,110,4.99,548.9
07/21/2020,Central,Howard,Pencil,22,0.99,21.78
05/1/2020,Central,Gill,Binder,268,4.99,1337.3200000000002
10/27/2021,Central,Sorvino,Desk,80,125,10000
10/6/2021,Central,Sorvino,Pencil,131,0.99,129.69
11/8/2021,West,Gill,Pencil,54,0.99,53.46
09/13/2021,Central,Morgan,Pen,112,1.99,222.88
05/30/2020,West,Sorvino,Pen,53,1.99,105.47
01/20/2020,East,Jones,Pen Set,175,12.49,2185.75
05/13/2021,East,Kivell,Binder,63,4.99,314.37
04/8/2021,Central,Sorvino,Pen Set,209,12.49,2610.41
07/29/2020,Central,Jones,Desk,82,125,10250
09/6/2020,Central,Sorvino,Binder,80,4.99,399.20000000000005
07/10/2021,West,Morgan,Binder,183,4.99,913.1700000000001
04/20/2021,West,Smith,Pen,176,1.99,350.24
08/24/2020,Central,Morgan,Pen Set,220,12.49,2747.8
04/5/2021,East,Sorvino,Pen,82,1.99,163.18
08/13/2020,Central,Morgan,Pen,85,1.99,169.15
04/3/2020,Central,Jardine,Pen,281,1.99,559.1899999999999
05/11/2020,East,Thompson,Pen Set,242,12.49,3022.58
12/4/2021,Central,Sorvino,Pencil,44,0.99,43.56
01/28/2020,West,Kivell,Pen Set,126,12.49,1573.74
09/14/2020,Central,Andrews,Pen,280,1.99,557.2
01/17/2020,Central,Smith,Pen,81,1.99,161.19
08/3/2020,West,Morgan,Pen Set,263,12.49,3284.87
01/19/2021,East,Andrews,Binder,106,4.99,528.94
06/14/2020,West,Smith,Binder,40,4.99,199.60000000000002
09/17/2020,East,Smith,Desk,18,125,2250
06/14/2021,Central,Parent,Pen Set,199,12.49,2485.51
02/18/2020,East,Andrews,Desk,170,125,21250
02/1/2021,West,Sorvino,Pencil,47,0.99,46.53
02/2/2020,Central,Sorvino,Pencil,51,0.99,50.49
04/13/2020,East,Howard,Pen Set,110,12.49,1373.9
04/20/2021,Central,Thompson,Pencil,240,0.99,237.6
11/25/2021,Central,Jardine,Desk,197,125,24625
04/24/2021,East,Andrews,Pen Set,37,12.49,462.13
03/19/2020,Central,Jardine,Desk,27,125,3375
06/22/2021,East,Gill,Pencil,40,0.99,39.6
09/22/2021,West,Smith,Desk,11,125,1375
07/27/2020,West,Parent,Pencil,257,0.99,254.43
11/1/2021,West,Jardine,Pen,191,1.99,380.09
10/17/2020,East,Sorvino,Pen,239,1.99,475.61
